Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Age Group,Salary Band,Experience Level,Employee Tenure Group,Attrition Percentage,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,Employee Risk Category
28,0,-1.2357970461514456,9,4,498,2,1.2847252343505287,3,2,4,-0.26558371579336904,0.9046474700247311,1,16,3,4,0,7,1,3,7,5,0,7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,26-35,,Mid Level,Experienced Employee,0.0,Travel Rarely,Sales,Life Sciences,Male,Sales Executive,Single,Low Risk
49,0,1.1367037884242792,7,3,499,2,-1.7168722582031943,2,3,3,0.9480943429076719,-0.31581001430945116,8,24,4,3,0,26,2,3,5,2,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,46-55,Low Salary,Executive Level,Junior Employee,0.0,Travel Rarely,Research & Development,Other,Male,Healthcare Representative,Single,Low Risk
51,0,0.9309383032938873,14,2,500,3,1.038692652993666,3,2,4,-0.3329394483928491,0.07714244149413862,4,11,3,3,1,18,2,2,7,7,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,46-55,,Senior Level,Experienced Employee,0.0,Travel Rarely,Sales,Life Sciences,Female,Sales Executive,Married,Medium Risk
36,0,-1.1738194903892794,2,3,501,4,1.4815512994360187,3,1,3,-0.8414008619908167,-0.3436371195487612,4,13,3,2,1,6,3,3,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,36-45,,Mid Level,New Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,Low Risk
34,1,1.387093113703431,19,3,502,1,0.05456232756621595,4,2,4,-0.2547473045549669,-1.3577805104925036,8,13,3,2,0,9,3,2,5,2,0,4,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,26-35,,Mid Level,Junior Employee,0.07,Non-Travel,Sales,Marketing,Male,Sales Executive,Single,Medium Risk
55,0,1.260658899948612,2,3,505,3,1.5307578157073911,3,4,4,2.157947785877512,1.2571241363893246,2,13,3,3,0,30,2,3,5,4,1,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,46-55,Low Salary,Executive Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Manager,Single,Medium Risk
24,0,1.4094050337778108,10,4,507,4,0.5466274902799411,3,2,3,-0.4765750169646109,-1.1802773088902383,1,12,3,4,1,5,2,4,5,2,0,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,18-25,,Entry Level,Junior Employee,0.0,Travel Rarely,Sales,Marketing,Female,Sales Executive,Divorced,Medium Risk
30,0,-1.488665473661084,2,1,508,3,0.3005949089230785,3,1,2,-0.8556369316569529,0.43861372773406454,1,18,3,1,1,1,3,3,1,0,0,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,26-35,,Entry Level,New Employee,0.0,Travel Rarely,Sales,Technical Degree,Male,Sales Representative,Married,Low Risk
26,1,-0.5639603416895632,3,1,510,3,0.349801425194451,3,1,1,-0.7226252956718597,-1.086536504877007,0,22,4,3,0,7,2,3,6,4,0,4,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,26-35,,Mid Level,Experienced Employee,0.07,Travel Frequently,Research & Development,Technical Degree,Male,Research Scientist,Single,Low Risk
22,0,-1.3622312599062647,11,3,511,1,-1.1263940629467242,3,1,2,-0.9049319788590959,1.4232435222118722,1,13,3,4,1,2,1,3,2,1,1,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,18-25,,Entry Level,New Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Research Scientist,Married,Low Risk
36,0,-1.5828713584195768,2,2,513,2,-0.2406767700620191,2,3,3,0.2322537652179298,-1.4762565191628993,1,13,3,2,2,10,2,3,10,9,9,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,36-45,Low Salary,Mid Level,Experienced Employee,0.0,Travel Rarely,Sales,Medical,Male,Sales Executive,Married,Low Risk
30,1,-0.8391406892735814,4,3,514,3,-1.2740136117608418,3,1,4,-0.8962203541380276,-1.5299431565437902,9,23,4,3,0,3,4,3,1,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,26-35,,Entry Level,New Employee,0.07,Travel Frequently,Research & Development,Technical Degree,Male,Research Scientist,Single,Medium Risk
37,0,0.754922044929335,14,3,515,4,1.432344783164646,3,1,1,-0.7370738439897293,1.7709417967676953,1,12,3,3,1,18,2,2,18,7,12,17,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,36-45,,Senior Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced,Medium Risk
40,0,-0.10780553128001946,2,2,516,4,-0.9787745141326066,3,2,2,-0.16741857869254956,1.1580427768251147,7,12,3,3,2,8,5,3,5,4,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,36-45,,Mid Level,Junior Employee,0.0,Travel Rarely,Sales,Marketing,Female,Sales Executive,Divorced,Low Risk
42,0,-1.4911445758915707,1,4,517,2,1.432344783164646,3,1,1,-0.8343890664836153,0.8681068267811928,3,16,3,2,1,8,5,3,5,2,1,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,36-45,,Mid Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced,Low Risk
37,0,1.2457842865656918,10,4,518,3,-0.8311549653184892,3,2,2,-0.48996117202381356,0.9570692389856535,2,12,3,4,0,18,2,2,1,0,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,36-45,,Senior Level,New Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single,High Risk
43,0,0.44503426611850366,12,3,520,1,-0.3390898026047641,2,4,2,1.6643598779008808,-1.4009265777069893,1,11,3,3,1,25,3,3,25,10,3,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,36-45,Low Salary,Executive Level,Veteran Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Research Director,Divorced,Low Risk
40,0,-0.6135423862992962,2,3,521,2,0.5958340065513135,2,2,3,-0.6491076821721119,-0.12326893260311425,6,22,4,2,1,20,3,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,36-45,,Senior Level,New Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,Low Risk
54,0,0.0458988070101529,5,2,522,1,0.9894861367222936,3,5,1,2.7416266421890945,-0.8157141220681667,4,11,3,3,1,24,4,2,4,2,1,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,46-55,Low Salary,Executive Level,Junior Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Research Director,Married,Medium Risk
34,0,1.4341960560826774,4,4,523,3,0.3005949089230785,3,2,3,0.007451351684018484,-0.2210854237473555,9,15,3,1,1,6,3,3,3,2,1,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,26-35,Low Salary,Mid Level,Junior Employee,0.0,Non-Travel,Sales,Marketing,Female,Sales Executive,Married,Low Risk
31,0,-0.7994750535857951,7,2,524,2,-1.7168722582031943,3,2,1,-0.46680099898487565,-1.4274888145263307,1,12,3,2,1,13,5,1,13,10,3,12,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,26-35,,Senior Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,Medium Risk
43,0,-1.2134851260770658,21,3,525,4,-0.2406767700620191,3,1,4,-0.9019572777348287,0.12998583326171723,7,20,4,1,1,8,1,3,3,2,1,2,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,36-45,,Mid Level,Junior Employee,0.0,Travel Frequently,Research & Development,Medical,Male,Laboratory Technician,Married,Low Risk
43,0,1.6622734612874492,8,4,526,3,0.3990079414658235,3,2,3,-0.4209056102104666,-1.698592279206275,4,14,3,4,0,8,3,3,5,2,0,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,36-45,,Mid Level,Junior Employee,0.0,Travel Rarely,Research & Development,Other,Female,Healthcare Representative,Divorced,Medium Risk
25,0,0.21943596314421845,4,2,527,2,1.6291708482501361,2,2,4,-0.4283423630211347,-0.3124370318562015,1,11,3,2,0,5,3,3,5,4,1,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,18-25,,Entry Level,Junior Employee,0.0,Travel Rarely,Sales,Life Sciences,Female,Sales Executive,Single,Medium Risk
37,0,0.6458415467879224,25,5,529,2,0.3005949089230785,3,2,3,-0.43641655178700295,1.3425730252049835,3,15,3,1,2,15,2,3,13,11,10,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,36-45,,Senior Level,Loyal Employee,0.0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Married,Medium Risk
31,0,-1.1738194903892794,1,2,530,4,1.5799643319787637,2,1,1,-0.9104564238041637,0.2642024267139448,1,12,3,3,1,4,3,3,4,2,3,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,26-35,,Entry Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Low Risk
39,0,1.0301023925133532,1,1,531,2,-0.6835354165043717,3,5,3,2.697218603976819,-0.8573142389915798,1,14,3,3,1,21,3,3,21,8,1,6,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,36-45,Low Salary,Executive Level,Veteran Employee,0.0,Travel Frequently,Research & Development,Life Sciences,Male,Manager,Divorced,Medium Risk
56,0,0.2566224966015182,6,3,532,3,0.9894861367222936,4,4,1,1.4255338733525666,0.5541383767578667,9,11,3,4,3,36,0,2,7,7,7,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,55+,Low Salary,Executive Level,Experienced Employee,0.0,Travel Frequently,Sales,Life Sciences,Female,Sales Executive,Married,Medium Risk
30,0,0.6929444891671688,12,3,533,2,0.841866587908176,3,2,3,0.015738019101620128,0.7371226748466628,0,11,3,2,0,6,6,3,5,4,4,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,26-35,Low Salary,Mid Level,Junior Employee,0.0,Travel Rarely,Sales,Technical Degree,Female,Sales Executive,Single,Low Risk
41,0,-0.39042318555549765,1,3,534,2,-0.8311549653184892,4,3,1,0.4013867719976967,0.7382470023310794,1,16,3,3,1,10,2,3,10,7,0,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,36-45,Low Salary,Mid Level,Experienced Employee,0.0,Travel Rarely,Sales,Marketing,Male,Sales Executive,Married,Low Risk
28,0,1.2333887754132586,17,2,536,3,0.645040522822686,3,2,1,-0.41325637874806503,-0.10935537998345925,1,12,3,4,1,10,2,3,10,0,1,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,26-35,,Mid Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,Low Risk
25,1,-0.28382178964457166,3,3,538,1,1.235518718079156,3,1,1,-0.5252326282115539,-0.69105431223348,5,13,3,3,1,6,5,3,2,2,0,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,18-25,,Mid Level,New Employee,0.07,Travel Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,Low Risk
52,0,-1.1986105126941458,3,3,543,4,-1.3232201280322142,2,3,3,0.31150830231447885,0.7442902625598184,2,14,3,3,0,28,4,3,5,4,0,4,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,46-55,Low Salary,Executive Level,Junior Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,Medium Risk
45,0,-1.5134564959659504,10,2,544,1,0.15297536010896096,3,1,4,-0.817815731648412,-0.6546542099254937,3,21,4,4,2,8,3,2,2,2,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,36-45,,Mid Level,New Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,Medium Risk
52,0,1.7044181992057224,4,2,546,4,-1.7660787744745667,3,4,4,2.135850006097241,-0.5625998971388874,2,13,3,4,0,31,2,1,5,2,1,4,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,46-55,Low Salary,Executive Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Manager,Married,Medium Risk
42,0,-0.6705617376004892,29,2,547,1,1.2847252343505287,3,2,3,-0.4136813360515318,-0.1941015641213579,2,11,3,2,1,19,3,3,5,4,0,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,36-45,,Senior Level,Junior Employee,0.0,Travel Frequently,Research & Development,Life Sciences,Female,Research Scientist,Divorced,Low Risk
30,0,-1.203568717155119,2,3,548,3,-1.1263940629467242,1,2,4,-0.08752660564080036,1.4728544724617532,2,20,4,3,0,11,2,3,5,4,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,26-35,,Senior Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,Low Risk
60,0,-0.9432629829540208,7,3,549,1,-1.2248070954894692,3,5,1,2.7756232264664344,-1.469932177063056,5,11,3,4,0,33,5,1,29,8,11,10,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,55+,Low Salary,Executive Level,Veteran Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Manager,Married,Medium Risk
46,0,1.6920226880532891,18,3,550,3,1.038692652993666,3,2,3,-0.3597117585112544,1.6866172354364528,2,14,3,3,1,19,5,2,10,7,0,8,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,46-55,,Senior Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Manufacturing Director,Divorced,Medium Risk
42,0,1.4019677270863509,28,4,551,4,1.0878991692650386,2,2,4,-0.42069313155873317,-1.3951643993493545,0,11,3,4,3,7,4,4,6,5,0,4,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,36-45,,Mid Level,Experienced Employee,0.0,Travel Frequently,Research & Development,Technical Degree,Female,Healthcare Representative,Married,Low Risk
24,1,1.600295905525283,1,1,554,1,-0.19147025379064658,3,1,2,-0.7013774304985222,1.0763884932693615,1,16,3,2,0,6,4,3,5,3,1,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,18-25,,Mid Level,Junior Employee,0.07,Travel Rarely,Sales,Technical Degree,Female,Sales Representative,Single,High Risk
34,1,-1.2556298639953387,6,2,555,4,-1.6184592256604493,1,1,3,-0.8821967631236248,-0.2895288593612139,0,16,3,4,1,3,3,2,2,2,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,26-35,,Entry Level,New Employee,0.07,Travel Frequently,Sales,Marketing,Female,Sales Representative,Divorced,Medium Risk
38,0,1.7044181992057224,2,2,556,4,-1.1756005792180968,3,1,4,-1.0200954080985856,-0.31018837688736833,1,23,4,3,1,1,3,3,1,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,36-45,,Entry Level,New Employee,0.0,Travel Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Medium Risk
40,0,1.4763407940009505,2,4,558,3,0.645040522822686,3,5,3,2.451593282573037,-0.18145287992167153,0,14,3,4,0,21,2,3,20,15,1,12,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,36-45,Low Salary,Executive Level,Loyal Employee,0.0,Travel Rarely,Sales,Life Sciences,Female,Manager,Married,Low Risk
26,0,1.3548647847071045,23,3,560,1,1.1863122018077836,3,1,4,-0.7685206844462689,-1.5854568260868582,1,22,4,2,2,3,3,1,3,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,26-35,,Entry Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced,Medium Risk
30,0,1.4812989984619238,3,3,562,3,-0.6343289002329991,3,1,4,-0.9361663406639021,0.34023507284761506,4,15,3,3,1,9,3,1,5,3,1,4,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,26-35,,Mid Level,Junior Employee,0.0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Medium Risk
29,0,0.4549506750404503,3,4,564,2,1.333931750621901,2,3,3,1.154198635089046,1.013707236013138,1,18,3,3,0,10,2,3,10,2,0,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,26-35,Low Salary,Mid Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Research Director,Married,Low Risk
